state,postcode,NMI_Bus_res,Sum of Num_DER_Connections,Sum of Installed_DER_capacity_kVA,Sum of Solar_Connections,Sum of Solar_capacity_kVA,Sum of Battery_Connections,Sum of Battery_capacity_kVA,Sum of Battery_Storage_kVAh,Sum of Num_Other_Connections,Sum of Installed_OtherDER_capacity_kVA
NSW,2829,RESIDENTIAL,392,1651.9,392,1651.9,0,0.0,0.0,0,0.0
NSW,2830,BUSINESS,281,4519.4,280,4514.4,1,5.0,5.0,0,0.0
NSW,2830,RESIDENTIAL,6215,21637.1,6215,21550.4,19,86.7,171.0,0,0.0
NSW,2831,BUSINESS,10,117.4,10,117.4,0,0.0,0.0,0,0.0
NSW,2831,RESIDENTIAL,331,1493.9,331,1488.9,1,5.0,19.0,0,0.0
NSW,2832,BUSINESS,21,212.6,21,212.6,0,0.0,0.0,0,0.0
NSW,2832,RESIDENTIAL,314,1319.7,314,1311.7,1,8.0,19.0,0,0.0
NSW,2833,RESIDENTIAL,80,342.2,80,342.2,0,0.0,0.0,0,0.0
NSW,2834,BUSINESS,38,198.4,38,198.4,0,0.0,0.0,0,0.0
NSW,2834,RESIDENTIAL,329,933.6,329,933.6,0,0.0,0.0,0,0.0
NSW,2835,BUSINESS,30,344.2,30,339.2,1,5.0,6.0,0,0.0
NSW,2835,RESIDENTIAL,581,2335.5,580,2314.5,4,21.0,80.0,0,0.0
NSW,2836,BUSINESS,20,127.1,20,127.1,0,0.0,0.0,0,0.0
NSW,2836,RESIDENTIAL,92,432.0,92,432.0,0,0.0,0.0,0,0.0
NSW,2839,RESIDENTIAL,125,546.0,125,546.0,0,0.0,0.0,0,0.0
NSW,2840,BUSINESS,33,313.5,33,313.5,0,0.0,0.0,0,0.0
NSW,2840,RESIDENTIAL,370,1782.9,370,1782.9,0,0.0,0.0,0,0.0
NSW,2842,RESIDENTIAL,105,410.9,105,410.9,0,0.0,0.0,0,0.0
NSW,2843,BUSINESS,21,203.4,21,203.4,0,0.0,0.0,0,0.0
NSW,2843,RESIDENTIAL,118,579.3,118,561.3,3,18.0,40.0,0,0.0
NSW,2844,BUSINESS,13,124.8,13,124.8,0,0.0,0.0,0,0.0
NSW,2844,RESIDENTIAL,159,671.8,159,661.8,2,10.0,19.0,0,0.0
NSW,2845,RESIDENTIAL,140,736.86,140,736.86,0,0.0,0.0,0,0.0
NSW,2846,RESIDENTIAL,33,179.7,33,179.7,0,0.0,0.0,0,0.0
NSW,2847,RESIDENTIAL,220,1207.475,220,1207.475,0,0.0,0.0,0,0.0
NSW,2848,BUSINESS,13,116.0,13,116.0,0,0.0,0.0,0,0.0
NSW,2848,RESIDENTIAL,117,627.275,116,622.275,0,0.0,0.0,1,5.0
NSW,2849,RESIDENTIAL,132,804.9,132,804.9,0,0.0,0.0,0,0.0
NSW,2850,BUSINESS,110,1841.1,110,1831.1,2,10.0,54.0,0,0.0
NSW,2850,RESIDENTIAL,1533,8047.9,1531,7932.3,23,111.0,225.0,0,0.0
NSW,2852,BUSINESS,32,417.9,32,417.9,0,0.0,0.0,0,0.0
NSW,2852,RESIDENTIAL,297,1412.6,297,1388.6,5,24.0,46.0,0,0.0
NSW,2864,RESIDENTIAL,103,511.2,103,506.2,1,5.0,6.0,0,0.0
NSW,2865,BUSINESS,11,135.3,11,135.3,0,0.0,0.0,0,0.0
NSW,2865,RESIDENTIAL,152,613.0,152,608.0,1,5.0,5.0,0,0.0
NSW,2866,BUSINESS,17,207.8,17,207.8,0,0.0,0.0,0,0.0
NSW,2866,RESIDENTIAL,278,1351.8,277,1341.8,4,11.0,33.0,0,0.0
NSW,2867,RESIDENTIAL,88,533.3,88,533.3,0,0.0,0.0,0,0.0
NSW,2868,RESIDENTIAL,71,331.6,71,324.6,2,7.0,23.0,0,0.0
NSW,2869,BUSINESS,17,274.8,17,274.8,0,0.0,0.0,0,0.0
NSW,2869,RESIDENTIAL,184,792.5,184,787.5,1,5.0,5.0,0,0.0
NSW,2870,BUSINESS,98,1682.4,98,1682.4,0,0.0,0.0,0,0.0
NSW,2870,RESIDENTIAL,1172,5819.3,1172,5810.3,2,9.0,23.0,0,0.0
NSW,2871,BUSINESS,61,1045.5,61,1045.5,0,0.0,0.0,0,0.0
NSW,2871,RESIDENTIAL,689,3512.2,689,3502.2,2,10.0,39.0,0,0.0
NSW,2873,BUSINESS,14,139.7,14,139.7,0,0.0,0.0,0,0.0
NSW,2873,RESIDENTIAL,110,514.9,110,514.9,0,0.0,0.0,0,0.0
NSW,2874,RESIDENTIAL,62,262.2,62,262.2,0,0.0,0.0,0,0.0
NSW,2875,RESIDENTIAL,102,518.7,102,518.7,0,0.0,0.0,0,0.0
NSW,2876,RESIDENTIAL,45,219.0,45,219.0,0,0.0,0.0,0,0.0
NSW,2877,BUSINESS,39,726.3,39,726.3,0,0.0,0.0,0,0.0
NSW,2877,RESIDENTIAL,437,2227.5,436,2223.5,1,4.0,6.0,0,0.0
NSW,2878,RESIDENTIAL,27,144.1,27,144.1,0,0.0,0.0,0,0.0
NSW,2879,RESIDENTIAL,132,499.2,132,494.9,1,4.3,1.0,0,0.0
NSW,2880,BUSINESS,167,2007.8,167,1997.8,1,10.0,14.0,0,0.0
NSW,2880,RESIDENTIAL,3140,10156.8,3140,10044.6,11,112.2,139.0,0,0.0
NSW,3585,RESIDENTIAL,12,61.6,12,61.6,0,0.0,0.0,0,0.0
NSW,3644,BUSINESS,15,542.0,15,542.0,0,0.0,0.0,0,0.0
NSW,3644,RESIDENTIAL,264,1300.3,264,1290.3,2,10.0,19.0,0,0.0
NSW,4380,RESIDENTIAL,15,91.7,15,91.7,0,0.0,0.0,0,0.0
NSW,4383,RESIDENTIAL,30,106.4,30,106.4,0,0.0,0.0,0,0.0
NSW,<10 sites,,996,23073.555,990,22905.385,14,155.9,186.8,2,13.27
QLD,4000,BUSINESS,91,3325.55,88,3300.3,0,0.0,0.0,3,25.25
QLD,4000,RESIDENTIAL,238,1296.2,232,1224.6,11,65.0,107.1,1,6.6
QLD,4005,BUSINESS,38,693.2,38,673.2,1,20.0,51.2,0,0.0
QLD,4005,RESIDENTIAL,756,5127.8,748,4890.7,30,237.2,410.6,0,0.0
QLD,4006,BUSINESS,205,5760.7,203,5730.3,1,22.4,22.4,2,8.0
QLD,4006,RESIDENTIAL,231,1695.5,228,1572.1,10,123.4,251.6,0,0.0
QLD,4007,BUSINESS,54,1513.67,54,1513.67,0,0.0,0.0,0,0.0
QLD,4007,RESIDENTIAL,1002,7238.1,984,6855.0,51,383.2,757.1,0,0.0
QLD,4008,RESIDENTIAL,34,153.7,34,153.7,0,0.0,0.0,0,0.0
QLD,4008,BUSINESS,55,3094.9,52,3072.4,2,10.0,30.6,1,12.5
QLD,4009,BUSINESS,88,8727.2,88,8727.2,0,0.0,0.0,0,0.0
QLD,4010,BUSINESS,46,1001.1,46,1001.1,0,0.0,0.0,0,0.0
QLD,4010,RESIDENTIAL,184,1027.7,184,1008.7,2,19.0,20.3,0,0.0
QLD,4011,BUSINESS,61,1477.2,61,1477.2,0,0.0,0.0,0,0.0
QLD,4011,RESIDENTIAL,1685,11090.7,1657,10672.38,61,412.5,789.3,2,5.92
QLD,4012,(blank),17,132.9,17,132.9,0,0.0,0.0,0,0.0
QLD,4012,BUSINESS,68,1196.4,68,1196.4,0,0.0,0.0,0,0.0
QLD,4012,RESIDENTIAL,2420,14124.5,2399,13544.7,77,572.0,888.7,1,8.1
QLD,4013,BUSINESS,83,2992.4,83,2992.4,0,0.0,0.0,0,0.0
QLD,4013,RESIDENTIAL,570,3274.5,564,3151.8,17,122.8,180.1,0,0.0
QLD,4014,(blank),18,132.2,18,132.2,0,0.0,0.0,0,0.0
QLD,4014,BUSINESS,175,5981.9,174,5874.2,4,107.8,168.3,0,0.0
QLD,4014,RESIDENTIAL,2308,12645.12,2295,12373.72,36,259.0,369.8,1,12.5
QLD,4017,(blank),30,257.2,30,257.2,0,0.0,0.0,0,0.0
QLD,4017,BUSINESS,132,3076.5,129,3030.9,5,45.6,119.3,0,0.0
QLD,4017,RESIDENTIAL,6565,33801.36,6536,33085.06,109,716.4,1118.7,0,0.0
QLD,4018,BUSINESS,32,1384.2,31,1379.2,1,5.0,14.0,0,0.0
QLD,4018,RESIDENTIAL,2003,9770.9,1994,9551.5,33,210.5,336.8,1,8.8
QLD,4019,(blank),10,114.6,10,109.6,1,5.0,5.0,0,0.0
QLD,4019,BUSINESS,189,3051.5,188,3037.1,2,14.4,51.6,1,0.0
QLD,4019,RESIDENTIAL,2963,15298.74,2952,14917.68,46,369.4,479.6,3,11.66
QLD,4020,(blank),51,358.7,51,358.7,0,0.0,0.0,0,0.0
QLD,4020,BUSINESS,94,1822.405,92,1764.5,2,13.8,14.6,2,44.105
QLD,4020,RESIDENTIAL,4191,25071.64,4147,24149.84,110,911.9,1334.0,2,10.0
QLD,4021,BUSINESS,49,910.4,49,874.4,1,36.0,36.0,0,0.0
QLD,4021,RESIDENTIAL,1616,7555.5,1605,7402.6,25,153.0,236.4,0,0.0
QLD,4022,BUSINESS,24,1085.7,24,1085.7,0,0.0,0.0,0,0.0
QLD,4022,RESIDENTIAL,1265,6383.32,1261,6275.8,16,101.6,183.0,1,5.92
QLD,4030,BUSINESS,51,1028.2,51,1023.2,1,5.0,36.0,0,0.0
QLD,4030,RESIDENTIAL,1570,9478.14,1549,9115.14,51,363.2,670.1,0,0.0
QLD,4031,BUSINESS,63,1560.4,63,1560.4,0,0.0,0.0,0,0.0
QLD,4031,RESIDENTIAL,1614,9666.2,1601,9317.2,49,349.1,633.9,0,0.0
QLD,4032,(blank),15,144.6,15,144.6,0,0.0,0.0,0,0.0
QLD,4032,BUSINESS,60,2244.8,59,2239.8,1,5.0,6.5,1,0.0
QLD,4032,RESIDENTIAL,1502,8207.38,1494,8028.28,31,179.3,319.3,0,0.0
QLD,4034,(blank),24,291.1,24,281.1,2,10.0,20.2,0,0.0
QLD,4034,BUSINESS,241,6852.305,237,6831.045,3,14.6,37.9,2,6.66
QLD,4034,RESIDENTIAL,6931,36105.1,6891,35209.7,134,875.9,1374.2,3,19.6
QLD,4035,(blank),28,241.3,28,241.3,0,0.0,0.0,0,0.0
QLD,4035,BUSINESS,58,1928.1,58,1918.1,1,10.0,1.0,0,0.0
QLD,4035,RESIDENTIAL,5735,33379.94,5686,32610.44,124,751.7,1399.5,0,0.0
QLD,4036,BUSINESS,22,1265.4,22,1265.4,0,0.0,0.0,0,0.0
QLD,4036,RESIDENTIAL,1313,6859.76,1305,6739.06,18,120.9,195.0,0,0.0
QLD,4037,RESIDENTIAL,1685,9863.44,1673,9598.88,37,252.6,375.5,2,12.06
QLD,4051,(blank),18,197.3,18,197.3,0,0.0,0.0,0,0.0
QLD,4051,BUSINESS,123,2846.3,123,2716.4,3,129.9,430.0,0,0.0
QLD,4051,RESIDENTIAL,3405,20894.845,3367,19972.095,123,909.8,1516.7,3,13.15
QLD,4053,(blank),40,427.6,40,422.6,1,5.0,13.5,0,0.0
QLD,4053,BUSINESS,171,4331.1,171,4311.1,1,20.0,20.0,0,0.0
QLD,4053,RESIDENTIAL,6419,35011.68,6383,34138.32,133,867.9,1366.3,1,6.66
QLD,4054,BUSINESS,29,902.5,29,902.5,0,0.0,0.0,0,0.0
QLD,4054,(blank),46,302.6,46,302.6,0,0.0,0.0,0,0.0
QLD,4054,RESIDENTIAL,2233,11022.859,2216,10763.97,41,236.9,367.8,4,21.889
QLD,4055,(blank),14,88.5,14,88.5,0,0.0,0.0,0,0.0
QLD,4055,BUSINESS,36,977.055,34,965.5,1,5.0,9.5,1,6.555
QLD,4055,RESIDENTIAL,4261,23647.665,4229,22991.505,101,645.8,1159.1,1,10.36
QLD,4059,BUSINESS,66,1666.2,66,1664.2,1,2.0,1.0,0,0.0
QLD,4059,RESIDENTIAL,1024,5827.199,1012,5686.999,24,133.7,260.7,1,6.6
QLD,4060,BUSINESS,46,1136.2,46,1131.2,1,5.0,6.5,0,0.0
QLD,4060,RESIDENTIAL,1798,11184.26,1780,10648.36,62,524.2,727.8,0,0.0
QLD,4061,BUSINESS,42,1004.3,42,1004.3,0,0.0,0.0,0,0.0
QLD,4061,RESIDENTIAL,3140,18136.33,3108,17455.17,90,667.4,1014.1,3,13.66
QLD,4064,BUSINESS,113,3439.35,113,3429.35,1,10.0,10.0,0,0.0
QLD,4064,RESIDENTIAL,1146,7388.3,1129,6919.8,58,469.0,712.6,0,0.0
QLD,4065,BUSINESS,32,394.0,32,394.0,0,0.0,0.0,0,0.0
QLD,4065,RESIDENTIAL,1445,9587.28,1433,9005.28,50,582.1,739.2,0,0.0
QLD,4066,BUSINESS,56,2027.79,55,2017.8,1,5.0,13.5,1,4.99
QLD,4066,RESIDENTIAL,1224,7505.8,1210,7178.8,49,327.4,598.8,0,0.0
QLD,4067,BUSINESS,26,1020.647,23,504.4,1,500.0,2150.0,2,16.247
QLD,4067,RESIDENTIAL,677,4304.6,673,4102.0,22,202.6,260.2,0,0.0
QLD,4068,BUSINESS,51,1879.5,51,1879.5,0,0.0,0.0,0,0.0
QLD,4068,RESIDENTIAL,2305,14849.85,2262,14037.83,97,792.7,1242.2,5,19.02
QLD,4069,(blank),18,143.4,17,138.4,1,5.0,13.0,0,0.0
QLD,4069,BUSINESS,80,2499.1,80,2496.6,1,2.5,9.5,0,0.0
QLD,4069,RESIDENTIAL,6430,42338.26,6356,40324.61,215,1994.0,2873.4,3,19.45
QLD,4070,(blank),12,83.1,11,78.1,1,5.0,13.5,0,0.0
QLD,4070,BUSINESS,28,324.4,28,324.4,0,0.0,0.0,0,0.0
QLD,4070,RESIDENTIAL,2662,16306.555,2637,15739.695,70,560.2,776.1,1,6.66
QLD,4073,BUSINESS,93,2018.6,92,1985.5,1,33.1,33.1,0,0.0
QLD,4073,RESIDENTIAL,1843,10117.2,1833,9898.2,35,214.0,353.0,1,5.0
QLD,4074,BUSINESS,144,3575.8,144,3575.8,0,0.0,0.0,0,0.0
QLD,4074,RESIDENTIAL,4800,25190.76,4783,24614.76,89,576.1,903.6,0,0.0
QLD,4075,(blank),19,147.8,17,137.8,2,10.0,27.0,0,0.0
QLD,4075,BUSINESS,104,4947.7,104,4921.9,2,25.8,31.6,0,0.0
QLD,4075,RESIDENTIAL,3536,20413.73,3494,19695.78,100,702.7,1253.1,1,8.0
QLD,4076,(blank),15,563.6,15,563.6,0,0.0,0.0,0,0.0
QLD,4076,BUSINESS,219,13192.15,215,12971.08,6,216.0,196.5,1,5.07
QLD,4076,RESIDENTIAL,735,4170.3,733,4109.8,11,60.5,93.5,0,0.0
QLD,4077,(blank),15,111.2,15,111.2,0,0.0,0.0,0,0.0
QLD,4077,BUSINESS,149,5168.1,149,5155.4,2,12.7,31.4,0,0.0
QLD,4077,RESIDENTIAL,4333,21900.44,4318,21649.82,43,246.2,379.9,1,4.42
QLD,4078,BUSINESS,43,1917.86,43,1912.86,1,5.0,6.3,0,0.0
QLD,4078,RESIDENTIAL,4730,24505.12,4700,24025.64,74,434.2,793.1,3,45.68
QLD,4101,BUSINESS,133,3897.015,131,3858.815,1,25.0,13.5,2,13.2
QLD,4101,RESIDENTIAL,1235,6684.1,1215,6482.7,34,201.5,394.5,0,0.0
QLD,4102,BUSINESS,78,1674.727,77,1657.06,1,11.0,11.0,1,6.667
QLD,4102,RESIDENTIAL,573,3140.2,566,3054.6,15,85.6,159.1,0,0.0
QLD,4103,BUSINESS,42,554.5,41,544.5,2,10.0,19.6,0,0.0
QLD,4103,RESIDENTIAL,1486,8330.49,1470,7846.73,50,472.3,645.5,2,11.66
QLD,4104,BUSINESS,25,636.7,25,636.7,0,0.0,0.0,0,0.0
QLD,4104,RESIDENTIAL,719,4691.313,711,4411.2,29,269.3,375.8,2,10.813
QLD,4105,BUSINESS,100,2071.3,100,2033.6,2,37.7,58.3,0,0.0
QLD,4105,RESIDENTIAL,1679,9307.81,1667,9048.01,45,259.8,435.7,1,0.0
QLD,4106,BUSINESS,133,5982.075,131,5965.7,0,0.0,0.0,2,16.375
QLD,4106,RESIDENTIAL,246,1429.1,245,1414.1,2,15.0,21.5,0,0.0
QLD,4107,BUSINESS,98,3332.96,98,3322.96,1,10.0,19.0,0,0.0
QLD,4107,RESIDENTIAL,1073,5992.67,1061,5780.5,26,200.1,258.4,2,12.17
QLD,4108,BUSINESS,250,5108.3,249,5073.3,2,35.0,12.5,0,0.0
QLD,4108,RESIDENTIAL,884,4917.9,880,4788.7,19,129.2,195.0,0,0.0
QLD,4109,(blank),17,203.5,17,159.4,1,44.2,11.0,0,0.0
QLD,4109,BUSINESS,124,4423.8,124,4423.8,0,0.0,0.0,0,0.0
QLD,4109,RESIDENTIAL,6513,32286.66,6484,31733.7,76,539.9,900.4,4,13.26
QLD,4110,(blank),98,785.0,98,785.0,0,0.0,0.0,0,0.0
QLD,4110,BUSINESS,293,14706.32,290,14429.66,7,265.1,639.5,2,11.56
QLD,4110,RESIDENTIAL,3418,23419.7,3396,23044.2,47,375.6,538.0,0,0.0
QLD,4111,RESIDENTIAL,136,713.6,136,697.5,2,16.0,15.8,0,0.0
QLD,4112,BUSINESS,16,186.5,16,186.5,0,0.0,0.0,0,0.0
QLD,4112,RESIDENTIAL,1648,8795.06,1639,8693.06,20,102.2,220.3,0,0.0
QLD,4113,(blank),10,71.3,10,71.3,0,0.0,0.0,0,0.0
QLD,4113,BUSINESS,97,3814.93,96,3803.3,1,5.0,20.0,1,6.63
QLD,4113,RESIDENTIAL,4624,22755.57,4609,22454.11,47,294.9,504.5,1,6.66
QLD,4114,BUSINESS,164,5512.4,163,4619.4,1,5.0,19.2,1,888.0
QLD,4114,RESIDENTIAL,2799,13375.9,2785,13114.6,38,261.1,385.0,0,0.0
QLD,4115,(blank),10,70.0,10,70.0,0,0.0,0.0,0,0.0
QLD,4115,BUSINESS,46,1321.1,46,1321.1,0,0.0,0.0,0,0.0
QLD,4115,RESIDENTIAL,3923,21036.48,3892,20569.0,61,449.9,708.7,4,17.98
QLD,4116,(blank),17,152.3,17,152.3,0,0.0,0.0,0,0.0
QLD,4116,BUSINESS,64,2527.8,64,2527.8,0,0.0,0.0,0,0.0
QLD,4116,RESIDENTIAL,4948,25278.76,4936,25068.2,38,206.6,421.3,1,3.96
QLD,4117,BUSINESS,68,4596.999,62,4566.7,6,25.3,137.0,1,4.999
QLD,4117,RESIDENTIAL,427,2621.0,426,2577.2,7,43.8,81.4,0,0.0
QLD,4118,(blank),19,140.9,19,140.9,0,0.0,0.0,0,0.0
QLD,4118,BUSINESS,132,3064.63,132,3045.43,2,19.2,19.2,0,0.0
QLD,4118,RESIDENTIAL,5960,32647.849,5931,31995.099,94,639.5,966.1,1,13.05
QLD,4119,BUSINESS,142,3649.6,142,3645.0,1,4.6,38.0,0,0.0
QLD,4119,RESIDENTIAL,1278,7159.5,1272,6998.2,25,161.4,272.6,0,0.0
QLD,4120,BUSINESS,55,1060.0,55,1045.2,2,14.8,22.6,0,0.0
QLD,4120,RESIDENTIAL,785,4557.38,779,4391.08,20,164.3,235.7,1,2.0
QLD,4121,(blank),14,136.3,14,136.3,0,0.0,0.0,0,0.0
QLD,4121,BUSINESS,64,1158.07,63,1096.27,4,61.8,77.4,0,0.0
QLD,4121,RESIDENTIAL,3623,21344.65,3590,20666.18,97,646.4,1086.5,6,32.27
QLD,4122,(blank),15,141.3,15,141.3,0,0.0,0.0,0,0.0
QLD,4122,BUSINESS,168,5013.6,167,4996.6,2,17.0,26.0,0,0.0
QLD,4122,RESIDENTIAL,6232,32589.15,6196,31962.35,96,626.8,1020.9,0,0.0
QLD,4123,(blank),37,268.9,37,268.9,0,0.0,0.0,0,0.0
QLD,4123,BUSINESS,80,3201.4,79,3191.4,2,10.0,22.5,0,0.0
QLD,4123,RESIDENTIAL,4609,27606.465,4576,27092.265,82,509.2,1001.5,0,0.0
QLD,4124,BUSINESS,66,1126.1,66,1126.1,0,0.0,0.0,0,0.0
QLD,4124,(blank),123,930.9,123,907.7,1,23.2,23.2,0,0.0
QLD,4124,RESIDENTIAL,5358,37277.302,5313,36259.352,126,1015.1,1428.8,2,2.75
QLD,4125,(blank),44,347.5,44,331.5,1,16.0,16.0,0,0.0
QLD,4125,BUSINESS,56,957.3,56,957.3,0,0.0,0.0,0,0.0
QLD,4125,RESIDENTIAL,2138,14306.28,2125,14037.68,45,268.7,468.0,0,0.0
QLD,4127,BUSINESS,267,6883.45,267,6860.95,3,22.5,79.5,0,0.0
QLD,4127,RESIDENTIAL,4150,22041.7,4124,21563.2,66,478.5,723.2,1,0.0
QLD,4128,BUSINESS,86,5605.05,86,5595.45,1,9.6,9.6,0,0.0
QLD,4128,RESIDENTIAL,3324,18539.186,3304,17964.159,67,559.6,728.1,3,15.427
QLD,4129,BUSINESS,120,4376.125,119,4369.525,0,0.0,0.0,1,6.6
QLD,4129,RESIDENTIAL,1234,6847.545,1227,6672.545,23,168.4,258.4,1,6.6
QLD,4130,BUSINESS,18,306.4,18,306.4,0,0.0,0.0,0,0.0
QLD,4130,RESIDENTIAL,1907,12212.45,1896,11838.55,43,373.7,584.8,0,0.0
QLD,4131,BUSINESS,84,2345.5,84,2345.5,0,0.0,0.0,0,0.0
QLD,4131,RESIDENTIAL,1498,8024.67,1489,7840.15,29,178.6,295.6,1,5.92
QLD,4132,BUSINESS,96,3804.8,95,3780.6,2,24.2,45.0,0,0.0
QLD,4132,RESIDENTIAL,3582,17827.16,3561,17595.76,41,224.6,363.0,2,7.9
QLD,4133,(blank),63,478.5,63,441.8,5,36.6,38.2,0,0.0
QLD,4133,BUSINESS,107,1979.2,106,1964.2,2,15.0,40.5,0,0.0
QLD,4133,RESIDENTIAL,3946,23566.2,3923,22859.6,102,706.5,989.3,0,0.0
QLD,4151,BUSINESS,69,1294.96,69,1294.96,0,0.0,0.0,0,0.0
QLD,4151,RESIDENTIAL,1619,10114.3,1602,9764.6,54,347.7,682.4,0,0.0
QLD,4152,(blank),25,232.7,25,232.7,0,0.0,0.0,0,0.0
QLD,4152,BUSINESS,104,2524.2,104,2524.2,0,0.0,0.0,0,0.0
QLD,4152,RESIDENTIAL,7187,41026.92,7140,40034.92,153,992.1,1696.8,1,0.0
QLD,4153,RESIDENTIAL,846,5139.9,839,4898.7,21,232.2,226.4,2,9.0
QLD,4154,BUSINESS,39,1568.1,39,1558.1,1,10.0,32.0,0,0.0
QLD,4154,RESIDENTIAL,2252,14248.95,2241,13903.55,49,345.5,655.6,0,0.0
QLD,4155,BUSINESS,14,340.7,14,340.7,0,0.0,0.0,0,0.0
QLD,4155,RESIDENTIAL,342,2896.2,333,2751.2,18,145.0,274.4,0,0.0
QLD,4156,BUSINESS,12,208.7,12,208.7,0,0.0,0.0,0,0.0
QLD,4156,RESIDENTIAL,711,4606.35,706,4478.55,15,127.8,226.9,0,0.0
QLD,4157,BUSINESS,201,4113.86,200,4103.56,2,10.3,16.6,0,0.0
QLD,4157,RESIDENTIAL,3758,19977.975,3728,19414.415,79,551.4,846.7,2,6.66
QLD,4158,RESIDENTIAL,608,3139.13,604,3063.53,12,75.6,156.8,0,0.0
QLD,4159,BUSINESS,31,1012.1,31,1006.1,1,6.0,12.8,0,0.0
QLD,4159,RESIDENTIAL,3082,16066.52,3067,15776.52,45,283.1,477.6,0,0.0
QLD,4160,(blank),13,91.3,13,91.3,0,0.0,0.0,0,0.0
QLD,4160,BUSINESS,48,842.8,48,837.8,1,5.0,19.2,0,0.0
QLD,4160,RESIDENTIAL,4053,21968.5,4025,21383.5,70,585.1,825.8,0,0.0
QLD,4161,BUSINESS,31,654.06,31,654.06,0,0.0,0.0,0,0.0
QLD,4161,RESIDENTIAL,3302,16530.64,3287,16210.0,45,302.4,441.5,4,18.54
QLD,4163,BUSINESS,121,2574.8,119,2521.5,5,53.3,133.0,0,0.0
QLD,4163,RESIDENTIAL,2724,15882.439,2699,15544.56,51,321.2,588.8,4,16.679
QLD,4164,(blank),13,82.7,13,82.7,0,0.0,0.0,0,0.0
QLD,4164,BUSINESS,55,1316.9,55,1316.9,0,0.0,0.0,0,0.0
QLD,4164,RESIDENTIAL,3712,22305.735,3670,21677.935,87,606.3,904.6,4,21.6
QLD,4165,(blank),35,261.4,35,261.4,0,0.0,0.0,0,0.0
QLD,4165,BUSINESS,103,2485.2,103,2446.4,3,38.8,55.3,0,0.0
QLD,4165,RESIDENTIAL,8469,46003.715,8415,44828.23,159,1139.3,1755.8,7,36.785
QLD,4169,BUSINESS,74,1610.3,73,1515.3,3,95.0,252.7,0,0.0
QLD,4169,RESIDENTIAL,659,3936.58,656,3756.7,25,174.6,307.0,2,5.18
QLD,4170,(blank),22,154.5,22,154.5,0,0.0,0.0,0,0.0
QLD,4170,BUSINESS,162,6460.4,160,6440.4,3,20.0,49.1,1,0.0
QLD,4170,RESIDENTIAL,3222,20412.46,3199,19661.96,98,740.0,1109.0,2,5.0
QLD,4171,BUSINESS,61,1224.6,61,1224.6,0,0.0,0.0,0,0.0
QLD,4171,RESIDENTIAL,2094,14138.075,2064,13332.475,89,801.0,1185.4,2,5.0
QLD,4172,BUSINESS,127,5408.34999,127,5408.34999,0,0.0,0.0,0,0.0
QLD,4172,RESIDENTIAL,675,3771.0,669,3678.3,15,92.7,156.6,0,0.0
QLD,4173,BUSINESS,109,2072.7,109,2064.8,1,7.9,19.0,0,0.0
QLD,4173,RESIDENTIAL,1460,7331.66,1449,7168.3,23,143.0,260.2,2,20.36
QLD,4174,(blank),13,91.2,13,85.2,1,6.0,6.0,0,0.0
QLD,4174,BUSINESS,45,2600.0,45,2600.0,0,0.0,0.0,0,0.0
QLD,4174,RESIDENTIAL,586,3468.7,584,3393.7,8,75.0,118.9,0,0.0
QLD,4178,(blank),17,456.7,17,446.7,2,10.0,18.8,0,0.0
QLD,4178,BUSINESS,167,6402.2,165,6367.2,3,35.0,86.0,0,0.0
QLD,4178,RESIDENTIAL,4121,21631.26,4091,21070.5,82,544.0,915.8,5,11.86
QLD,4179,(blank),14,121.9,14,121.9,0,0.0,0.0,0,0.0
QLD,4179,BUSINESS,47,1543.3,47,1538.3,1,5.0,10.2,0,0.0
QLD,4179,RESIDENTIAL,3396,18229.1,3377,17830.6,67,398.6,648.9,0,0.0
QLD,4183,BUSINESS,39,548.7,39,535.9,1,12.8,12.8,0,0.0
QLD,4183,RESIDENTIAL,510,2396.3,509,2341.3,8,55.0,103.7,0,0.0
QLD,4184,(blank),14,115.1,14,109.1,1,6.0,7.7,0,0.0
QLD,4184,BUSINESS,27,358.9,27,358.9,0,0.0,0.0,0,0.0
QLD,4184,RESIDENTIAL,2659,14344.3,2645,12946.6,136,1397.8,1560.0,0,0.0
QLD,4205,BUSINESS,33,905.9,33,905.9,0,0.0,0.0,0,0.0
QLD,4205,RESIDENTIAL,1252,6096.9,1247,5998.2,15,98.7,163.4,0,0.0
QLD,4207,(blank),87,1043.1,87,1021.5,3,21.6,23.2,0,0.0
QLD,4207,BUSINESS,599,23010.76,598,22958.26,10,52.5,109.7,0,0.0
QLD,4207,RESIDENTIAL,11523,68566.16,11415,66769.72,261,1749.1,3117.0,7,31.44
QLD,4208,(blank),37,380.0,37,359.4,2,20.6,37.2,0,0.0
QLD,4208,BUSINESS,148,3784.049,144,3628.249,8,68.8,111.0,2,87.0
QLD,4208,RESIDENTIAL,4932,31310.555,4898,30597.165,101,707.7,1346.3,1,1.59
QLD,4209,(blank),76,583.4,75,573.4,2,10.0,27.0,0,0.0
QLD,4209,BUSINESS,247,9926.75,246,9625.1,12,291.4,364.4,1,10.25
QLD,4209,RESIDENTIAL,10907,71650.14,10830,69562.9,310,2042.0,3636.5,6,36.54
QLD,4210,BUSINESS,68,2085.1,67,2056.0,3,29.2,43.6,0,0.0
