,Year,Lga,PenTotal,CPDTotal,CPCTotal,GrowthTotal,PenBattery,CPDBattery,CPCBattery,GrowthBattery,PenSolar,CPDSolar,CPCSolar,GrowthSolar,PenOther,CPDOther,CPCOther,GrowthOther,BSR
51,2024,10900.0,2.6692282873317104,14.042629865368257,5.260932506977869,19807.763799999997,0.0015839028539582905,0.00933329422462089,5.892592592592592,46.059999999999995,2.6683483413017335,14.029964508843458,5.257920898738074,19761.843800000013,0.0003519784119907312,0.0033437949139119467,9.5,0.0,0.000593589236248516
52,2021,10950.0,11.344594594594595,49.585304054054056,4.370830851697439,266.25999999999976,0.03547297297297297,0.17736486486486486,5.0,0.0,11.33445945945946,49.407939189189186,4.359090909090909,266.25999999999976,0.0,0.0,0.0,0.0,0.0031296572280178838
53,2022,10950.0,11.35304054054054,49.65591216216216,4.373798541883648,266.25999999999976,0.03547297297297297,0.17736486486486486,5.0,0.0,11.342905405405405,49.4785472972973,4.362069992553984,266.25999999999976,0.0,0.0,0.0,0.0,0.003127326880119136
54,2023,10950.0,11.347972972972974,49.647128378378376,4.374977671926168,266.25999999999976,0.03547297297297297,0.17736486486486486,5.0,0.0,11.337837837837839,49.46976351351351,4.363244934445769,266.25999999999976,0.0,0.0,0.0,0.0,0.003128724672228844
55,2024,10950.0,11.35472972972973,50.33783783783784,4.433204403451354,266.25999999999976,0.03547297297297297,0.17736486486486486,5.0,0.0,11.344594594594595,50.160472972972975,4.421530673019655,266.25999999999976,0.0,0.0,0.0,0.0,0.0031268612269207863
56,2021,11150.0,8.730593607305936,38.23086757990867,4.378953974895397,763.4000000000008,0.03287671232876712,0.16986301369863013,5.166666666666667,0.0,8.725114155251141,38.061004566210045,4.362235712790453,763.4000000000008,0.0,0.0,0.0,0.0,0.0037680552648105504
57,2022,11150.0,8.809132420091323,38.993242009132416,4.426456562305619,763.4000000000008,0.03287671232876712,0.16986301369863013,5.166666666666667,0.0,8.80365296803653,38.823378995433785,4.409917012448132,763.4000000000008,0.0,0.0,0.0,0.0,0.0037344398340248964
58,2023,11150.0,8.818264840182648,39.15561643835616,4.440285832642917,763.4000000000008,0.03287671232876712,0.16986301369863013,5.166666666666667,0.0,8.812785388127853,38.98575342465754,4.423772020725389,763.4000000000008,0.0,0.0,0.0,0.0,0.0037305699481865284
59,2024,11150.0,8.91689497716895,40.50063926940639,4.542011470708726,763.4000000000008,0.03287671232876712,0.16986301369863013,5.166666666666667,0.0,8.911415525114155,40.33077625570776,4.525742980118877,763.4000000000008,0.0,0.0,0.0,0.0,0.0036892805902848944
60,2021,11200.0,17.304347826086957,72.7190635451505,4.202357943563974,957.5199999999994,0.030100334448160536,0.1806020066889632,6.0,0.0,17.304347826086957,72.53846153846153,4.191921144182451,957.5199999999994,0.0,0.0,0.0,0.0,0.0017394665635871666
