"LGA_CODE22","LGA_NAME22","POST_CODE_21"
"18450","Wollongong","2516"
"18450","Wollongong","2517"
"18450","Wollongong","2518"
"18450","Wollongong","2519"
"18450","Wollongong","2525"
"18450","Wollongong","2526"
"18450","Wollongong","2527"
"18450","Wollongong","2528"
"18450","Wollongong","2530"
"18450","Wollongong","2560"
"18450","Wollongong","2574"
"18450","Wollongong","2576"
"18450","Wollongong","2577"
"18500","Woollahra","2010"
"18500","Woollahra","2011"
"18500","Woollahra","2021"
"18500","Woollahra","2022"
"18500","Woollahra","2023"
"18500","Woollahra","2025"
"18500","Woollahra","2026"
"18500","Woollahra","2027"
"18500","Woollahra","2028"
"18500","Woollahra","2029"
"18500","Woollahra","2030"
"18710","Yass Valley","2581"
"18710","Yass Valley","2582"
"18710","Yass Valley","2584"
"18710","Yass Valley","2585"
"18710","Yass Valley","2586"
"18710","Yass Valley","2611"
"18710","Yass Valley","2615"
"18710","Yass Valley","2617"
"18710","Yass Valley","2618"
"18710","Yass Valley","2620"
"18710","Yass Valley","2621"
"18710","Yass Valley","2720"
"18710","Yass Valley","2727"
"18710","Yass Valley","2912"
"19399","Unincorporated NSW","2011"
"19399","Unincorporated NSW","2027"
"19399","Unincorporated NSW","2041"
"19399","Unincorporated NSW","2648"
"19399","Unincorporated NSW","2836"
"19399","Unincorporated NSW","2840"
"19399","Unincorporated NSW","2879"
"19399","Unincorporated NSW","2880"
"19399","Unincorporated NSW","2898"
"19399","Unincorporated NSW","4492"
"19399","Unincorporated NSW","4493"
"19399","Unincorporated NSW","5417"
"19399","Unincorporated NSW","5440"
"19399","Unincorporated NSW","5731"
"19499","No usual address (NSW)",NA
"19799","Migratory - Offshore - Shipping (NSW)",NA
"20110","Alpine","3678"
"20110","Alpine","3691"
"20110","Alpine","3695"
"20110","Alpine","3697"
"20110","Alpine","3698"
"20110","Alpine","3699"
"20110","Alpine","3701"
"20110","Alpine","3735"
"20110","Alpine","3737"
"20110","Alpine","3738"
"20110","Alpine","3739"
"20110","Alpine","3740"
"20110","Alpine","3741"
"20110","Alpine","3744"
"20110","Alpine","3747"
"20110","Alpine","3749"
"20110","Alpine","3858"
"20110","Alpine","3862"
"20110","Alpine","3898"
"20260","Ararat","3271"
"20260","Ararat","3272"
"20260","Ararat","3293"
"20260","Ararat","3294"
"20260","Ararat","3314"
"20260","Ararat","3325"
"20260","Ararat","3351"
"20260","Ararat","3361"
"20260","Ararat","3373"
"20260","Ararat","3374"
"20260","Ararat","3375"
"20260","Ararat","3377"
"20260","Ararat","3378"
"20260","Ararat","3379"
"20260","Ararat","3381"
"20260","Ararat","3469"
"20570","Ballarat","3350"
"20570","Ballarat","3351"
"20570","Ballarat","3352"
"20570","Ballarat","3355"
"20570","Ballarat","3356"
"20570","Ballarat","3357"
"20570","Ballarat","3358"
"20570","Ballarat","3363"
"20570","Ballarat","3364"
"20570","Ballarat","3370"
"20660","Banyule","3071"
"20660","Banyule","3072"
"20660","Banyule","3073"
"20660","Banyule","3078"
"20660","Banyule","3079"
"20660","Banyule","3081"
"20660","Banyule","3083"
"20660","Banyule","3084"
"20660","Banyule","3085"
"20660","Banyule","3087"
"20660","Banyule","3088"
"20660","Banyule","3089"
"20660","Banyule","3093"
"20660","Banyule","3094"
"20660","Banyule","3095"
"20660","Banyule","3102"
"20660","Banyule","3104"
"20660","Banyule","3105"
"20660","Banyule","3106"
"20660","Banyule","3107"
"20740","Bass Coast","3922"
"20740","Bass Coast","3923"
"20740","Bass Coast","3925"
"20740","Bass Coast","3945"
"20740","Bass Coast","3946"
"20740","Bass Coast","3951"
"20740","Bass Coast","3956"
"20740","Bass Coast","3979"
"20740","Bass Coast","3984"
"20740","Bass Coast","3987"
"20740","Bass Coast","3990"
"20740","Bass Coast","3991"
"20740","Bass Coast","3992"
"20740","Bass Coast","3995"
"20740","Bass Coast","3996"
"20830","Baw Baw","3723"
"20830","Baw Baw","3779"
"20830","Baw Baw","3783"
"20830","Baw Baw","3797"
"20830","Baw Baw","3799"
"20830","Baw Baw","3815"
"20830","Baw Baw","3816"
"20830","Baw Baw","3818"
"20830","Baw Baw","3820"
"20830","Baw Baw","3821"
"20830","Baw Baw","3822"
"20830","Baw Baw","3823"
"20830","Baw Baw","3824"
"20830","Baw Baw","3825"
"20830","Baw Baw","3831"
"20830","Baw Baw","3832"
"20830","Baw Baw","3833"
"20830","Baw Baw","3835"
"20830","Baw Baw","3840"
"20830","Baw Baw","3844"
"20830","Baw Baw","3854"
"20830","Baw Baw","3856"
"20830","Baw Baw","3857"
"20830","Baw Baw","3858"
"20830","Baw Baw","3871"
"20830","Baw Baw","3950"
"20830","Baw Baw","3953"
"20830","Baw Baw","3981"
"20830","Baw Baw","3987"
"20830","Baw Baw","3988"
"20910","Bayside (Vic.)","3162"
"20910","Bayside (Vic.)","3184"
"20910","Bayside (Vic.)","3185"
"20910","Bayside (Vic.)","3186"
"20910","Bayside (Vic.)","3187"
"20910","Bayside (Vic.)","3188"
"20910","Bayside (Vic.)","3189"
"20910","Bayside (Vic.)","3190"
"20910","Bayside (Vic.)","3191"
"20910","Bayside (Vic.)","3192"
"20910","Bayside (Vic.)","3193"
"20910","Bayside (Vic.)","3194"
"20910","Bayside (Vic.)","3204"
"21010","Benalla","3666"
"21010","Benalla","3669"
"21010","Benalla","3670"
"21010","Benalla","3672"
"21010","Benalla","3673"
"21010","Benalla","3675"
"21010","Benalla","3678"
"21010","Benalla","3720"
"21010","Benalla","3723"
"21010","Benalla","3725"
"21010","Benalla","3726"
"21010","Benalla","3727"
"21010","Benalla","3732"
"21110","Boroondara","3067"
"21110","Boroondara","3078"
"21110","Boroondara","3079"
"21110","Boroondara","3101"
"21110","Boroondara","3102"
"21110","Boroondara","3103"
"21110","Boroondara","3104"
"21110","Boroondara","3105"
"21110","Boroondara","3108"
"21110","Boroondara","3121"
"21110","Boroondara","3122"
"21110","Boroondara","3123"
"21110","Boroondara","3124"
"21110","Boroondara","3125"
"21110","Boroondara","3126"
"21110","Boroondara","3127"
"21110","Boroondara","3129"
"21110","Boroondara","3142"
"21110","Boroondara","3144"
"21110","Boroondara","3145"
"21110","Boroondara","3146"
"21110","Boroondara","3147"
"21180","Brimbank","3012"
"21180","Brimbank","3019"
"21180","Brimbank","3020"
"21180","Brimbank","3021"
"21180","Brimbank","3022"
"21180","Brimbank","3023"
"21180","Brimbank","3026"
"21180","Brimbank","3029"
"21180","Brimbank","3033"
"21180","Brimbank","3034"
"21180","Brimbank","3036"
"21180","Brimbank","3037"
"21180","Brimbank","3038"
"21180","Brimbank","3041"
"21180","Brimbank","3042"
"21180","Brimbank","3043"
"21180","Brimbank","3045"
"21180","Brimbank","3336"
"21180","Brimbank","3427"
"21180","Brimbank","3428"
"21270","Buloke","3391"
"21270","Buloke","3392"
"21270","Buloke","3393"
"21270","Buloke","3395"
"21270","Buloke","3396"
"21270","Buloke","3477"
"21270","Buloke","3478"
"21270","Buloke","3480"
"21270","Buloke","3482"
"21270","Buloke","3483"
"21270","Buloke","3485"
"21270","Buloke","3487"
"21270","Buloke","3488"
"21270","Buloke","3489"
"21270","Buloke","3490"
"21270","Buloke","3518"
"21270","Buloke","3525"
"21270","Buloke","3527"
"21270","Buloke","3529"
"21270","Buloke","3530"
"21270","Buloke","3531"
"21270","Buloke","3533"
"21270","Buloke","3537"
"21270","Buloke","3542"
"21270","Buloke","3544"
"21270","Buloke","3546"
"21270","Buloke","3585"
"21370","Campaspe","2731"
"21370","Campaspe","3523"
"21370","Campaspe","3551"
"21370","Campaspe","3557"
"21370","Campaspe","3558"
"21370","Campaspe","3559"
"21370","Campaspe","3561"
"21370","Campaspe","3562"
"21370","Campaspe","3563"
"21370","Campaspe","3564"
"21370","Campaspe","3565"
"21370","Campaspe","3566"
"21370","Campaspe","3567"
"21370","Campaspe","3570"
"21370","Campaspe","3571"
"21370","Campaspe","3572"
"21370","Campaspe","3573"
"21370","Campaspe","3575"
"21370","Campaspe","3608"
"21370","Campaspe","3610"
"21370","Campaspe","3612"
"21370","Campaspe","3616"
"21370","Campaspe","3618"
"21370","Campaspe","3620"
"21370","Campaspe","3621"
"21370","Campaspe","3622"
"21370","Campaspe","3623"
"21370","Campaspe","3624"
"21370","Campaspe","3629"
"21370","Campaspe","3638"
"21370","Campaspe","3639"
"21450","Cardinia","3139"
"21450","Cardinia","3159"
"21450","Cardinia","3160"
"21450","Cardinia","3781"
"21450","Cardinia","3782"
"21450","Cardinia","3783"
"21450","Cardinia","3791"
"21450","Cardinia","3797"
"21450","Cardinia","3804"
"21450","Cardinia","3806"
"21450","Cardinia","3807"
"21450","Cardinia","3808"
"21450","Cardinia","3809"
"21450","Cardinia","3810"
"21450","Cardinia","3812"
"21450","Cardinia","3813"
"21450","Cardinia","3814"
"21450","Cardinia","3815"
"21450","Cardinia","3816"
"21450","Cardinia","3818"
"21450","Cardinia","3833"
"21450","Cardinia","3978"
"21450","Cardinia","3980"
"21450","Cardinia","3981"
"21450","Cardinia","3984"
"21450","Cardinia","3987"
"21450","Cardinia","3988"
"21610","Casey","3156"
"21610","Casey","3175"
"21610","Casey","3177"
"21610","Casey","3178"
"21610","Casey","3802"
"21610","Casey","3803"
"21610","Casey","3804"
"21610","Casey","3805"
"21610","Casey","3806"
"21610","Casey","3807"
"21610","Casey","3808"
"21610","Casey","3809"
"21610","Casey","3910"
"21610","Casey","3911"
"21610","Casey","3912"
"21610","Casey","3975"
"21610","Casey","3976"
"21610","Casey","3977"
"21610","Casey","3978"
"21610","Casey","3980"
"21610","Casey","3981"
"21670","Central Goldfields","3352"
"21670","Central Goldfields","3364"
"21670","Central Goldfields","3370"
"21670","Central Goldfields","3371"
"21670","Central Goldfields","3462"
"21670","Central Goldfields","3463"
"21670","Central Goldfields","3464"
"21670","Central Goldfields","3465"
"21670","Central Goldfields","3472"
"21670","Central Goldfields","3475"
"21670","Central Goldfields","3477"
"21670","Central Goldfields","3551"
"21750","Colac Otway","3232"
"21750","Colac Otway","3233"
"21750","Colac Otway","3234"
"21750","Colac Otway","3235"
"21750","Colac Otway","3236"
"21750","Colac Otway","3237"
"21750","Colac Otway","3238"
"21750","Colac Otway","3239"
"21750","Colac Otway","3241"
"21750","Colac Otway","3242"
"21750","Colac Otway","3243"
"21750","Colac Otway","3249"
"21750","Colac Otway","3250"
"21750","Colac Otway","3251"
"21750","Colac Otway","3254"
"21750","Colac Otway","3260"
"21750","Colac Otway","3266"
"21750","Colac Otway","3269"
"21750","Colac Otway","3321"
"21750","Colac Otway","3322"
"21750","Colac Otway","3323"
"21750","Colac Otway","3329"
"21830","Corangamite","3237"
"21830","Corangamite","3239"
"21830","Corangamite","3249"
"21830","Corangamite","3251"
"21830","Corangamite","3260"
"21830","Corangamite","3264"
"21830","Corangamite","3265"
"21830","Corangamite","3266"
"21830","Corangamite","3267"
"21830","Corangamite","3268"
"21830","Corangamite","3269"
"21830","Corangamite","3270"
"21830","Corangamite","3271"
"21830","Corangamite","3272"
"21830","Corangamite","3322"
"21830","Corangamite","3323"
"21830","Corangamite","3324"
"21830","Corangamite","3325"
"21830","Corangamite","3351"
"21830","Corangamite","3352"
"21830","Corangamite","3360"
"21830","Corangamite","3361"
"21890","Darebin","3057"
"21890","Darebin","3058"
"21890","Darebin","3060"
"21890","Darebin","3061"
"21890","Darebin","3068"
"21890","Darebin","3070"
"21890","Darebin","3071"
"21890","Darebin","3072"
"21890","Darebin","3073"
"21890","Darebin","3074"
"21890","Darebin","3078"
"21890","Darebin","3079"
"21890","Darebin","3081"
"21890","Darebin","3083"
"21890","Darebin","3085"
"21890","Darebin","3087"
"22110","East Gippsland","2550"
"22110","East Gippsland","2551"
"22110","East Gippsland","2627"
"22110","East Gippsland","2628"
"22110","East Gippsland","2632"
"22110","East Gippsland","2633"
"22110","East Gippsland","3697"
"22110","East Gippsland","3699"
"22110","East Gippsland","3701"
"22110","East Gippsland","3707"
"22110","East Gippsland","3741"
"22110","East Gippsland","3851"
"22110","East Gippsland","3862"
"22110","East Gippsland","3864"
"22110","East Gippsland","3865"
"22110","East Gippsland","3875"
"22110","East Gippsland","3878"
"22110","East Gippsland","3880"
"22110","East Gippsland","3882"
"22110","East Gippsland","3885"
"22110","East Gippsland","3886"
"22110","East Gippsland","3887"
"22110","East Gippsland","3888"
"22110","East Gippsland","3889"
"22110","East Gippsland","3890"
"22110","East Gippsland","3891"
"22110","East Gippsland","3892"
"22110","East Gippsland","3893"
"22110","East Gippsland","3895"
"22110","East Gippsland","3896"
"22110","East Gippsland","3898"
"22110","East Gippsland","3900"
"22110","East Gippsland","3902"
"22110","East Gippsland","3903"
"22110","East Gippsland","3904"
"22110","East Gippsland","3909"
"22170","Frankston","3175"
"22170","Frankston","3197"
"22170","Frankston","3198"
"22170","Frankston","3199"
"22170","Frankston","3200"
"22170","Frankston","3201"
"22170","Frankston","3910"
"22170","Frankston","3911"
"22170","Frankston","3912"
"22170","Frankston","3930"
"22170","Frankston","3975"
"22170","Frankston","3977"
"22250","Gannawarra","2731"
"22250","Gannawarra","2732"
"22250","Gannawarra","2734"
"22250","Gannawarra","3527"
"22250","Gannawarra","3530"
"22250","Gannawarra","3537"
"22250","Gannawarra","3540"
"22250","Gannawarra","3542"
"22250","Gannawarra","3544"
"22250","Gannawarra","3566"
"22250","Gannawarra","3567"
"22250","Gannawarra","3568"
"22250","Gannawarra","3575"
"22250","Gannawarra","3579"
"22250","Gannawarra","3580"
"22250","Gannawarra","3581"
"22250","Gannawarra","3583"
"22250","Gannawarra","3584"
"22250","Gannawarra","3585"
"22250","Gannawarra","3586"
"22310","Glen Eira","3143"
"22310","Glen Eira","3144"
"22310","Glen Eira","3145"
"22310","Glen Eira","3161"
"22310","Glen Eira","3162"
"22310","Glen Eira","3163"
"22310","Glen Eira","3165"
"22310","Glen Eira","3166"
"22310","Glen Eira","3167"
"22310","Glen Eira","3183"
"22310","Glen Eira","3184"
"22310","Glen Eira","3185"
"22310","Glen Eira","3186"
"22310","Glen Eira","3187"
"22310","Glen Eira","3188"
"22310","Glen Eira","3189"
"22310","Glen Eira","3202"
"22310","Glen Eira","3204"
"22410","Glenelg","3285"
"22410","Glenelg","3286"
"22410","Glenelg","3292"
"22410","Glenelg","3300"
"22410","Glenelg","3301"
"22410","Glenelg","3302"
"22410","Glenelg","3303"
"22410","Glenelg","3304"
"22410","Glenelg","3305"
"22410","Glenelg","3309"
"22410","Glenelg","3310"
"22410","Glenelg","3311"
"22410","Glenelg","3312"
"22410","Glenelg","3315"
"22410","Glenelg","5277"
"22410","Glenelg","5291"
"22490","Golden Plains","3213"
"22490","Golden Plains","3218"
"22490","Golden Plains","3221"
"22490","Golden Plains","3241"
"22490","Golden Plains","3321"
"22490","Golden Plains","3322"
"22490","Golden Plains","3323"
"22490","Golden Plains","3324"
"22490","Golden Plains","3328"
"22490","Golden Plains","3329"
"22490","Golden Plains","3330"
"22490","Golden Plains","3331"
"22490","Golden Plains","3332"
"22490","Golden Plains","3333"
"22490","Golden Plains","3334"
"22490","Golden Plains","3340"
"22490","Golden Plains","3342"
"22490","Golden Plains","3351"
"22490","Golden Plains","3352"
"22490","Golden Plains","3356"
"22490","Golden Plains","3360"
"22490","Golden Plains","3361"
"22620","Greater Bendigo","3444"
"22620","Greater Bendigo","3448"
"22620","Greater Bendigo","3453"
"22620","Greater Bendigo","3463"
"22620","Greater Bendigo","3515"
"22620","Greater Bendigo","3516"
"22620","Greater Bendigo","3522"
"22620","Greater Bendigo","3523"
"22620","Greater Bendigo","3550"
"22620","Greater Bendigo","3551"
"22620","Greater Bendigo","3555"
"22620","Greater Bendigo","3556"
"22620","Greater Bendigo","3557"
"22620","Greater Bendigo","3558"
"22620","Greater Bendigo","3559"
"22620","Greater Bendigo","3561"
"22620","Greater Bendigo","3570"
"22620","Greater Bendigo","3571"
"22620","Greater Bendigo","3572"
"22620","Greater Bendigo","3662"
"22670","Greater Dandenong","3168"
"22670","Greater Dandenong","3169"
"22670","Greater Dandenong","3170"
"22670","Greater Dandenong","3171"
"22670","Greater Dandenong","3172"
"22670","Greater Dandenong","3173"
"22670","Greater Dandenong","3174"
"22670","Greater Dandenong","3175"
"22670","Greater Dandenong","3177"
"22670","Greater Dandenong","3178"
"22670","Greater Dandenong","3195"
"22670","Greater Dandenong","3196"
"22670","Greater Dandenong","3197"
"22670","Greater Dandenong","3201"
"22670","Greater Dandenong","3802"
"22670","Greater Dandenong","3803"
"22670","Greater Dandenong","3975"
"22670","Greater Dandenong","3976"
"22670","Greater Dandenong","3977"
"22750","Greater Geelong","3030"
"22750","Greater Geelong","3211"
"22750","Greater Geelong","3212"
"22750","Greater Geelong","3213"
"22750","Greater Geelong","3214"
"22750","Greater Geelong","3215"
"22750","Greater Geelong","3216"
"22750","Greater Geelong","3217"
"22750","Greater Geelong","3218"
"22750","Greater Geelong","3219"
"22750","Greater Geelong","3220"
"22750","Greater Geelong","3221"
"22750","Greater Geelong","3222"
"22750","Greater Geelong","3223"
"22750","Greater Geelong","3224"
"22750","Greater Geelong","3225"
"22750","Greater Geelong","3226"
"22750","Greater Geelong","3227"
"22750","Greater Geelong","3228"
"22750","Greater Geelong","3240"
"22750","Greater Geelong","3331"
"22750","Greater Geelong","3340"
"22750","Greater Geelong","3342"
"22830","Greater Shepparton","3608"
"22830","Greater Shepparton","3610"
"22830","Greater Shepparton","3612"
"22830","Greater Shepparton","3614"
"22830","Greater Shepparton","3616"
"22830","Greater Shepparton","3617"
"22830","Greater Shepparton","3618"
"22830","Greater Shepparton","3620"
"22830","Greater Shepparton","3623"
"22830","Greater Shepparton","3624"
"22830","Greater Shepparton","3629"
"22830","Greater Shepparton","3630"
"22830","Greater Shepparton","3631"
"22830","Greater Shepparton","3633"
"22830","Greater Shepparton","3634"
"22830","Greater Shepparton","3635"
"22830","Greater Shepparton","3636"
"22830","Greater Shepparton","3638"
"22830","Greater Shepparton","3646"
"22830","Greater Shepparton","3647"
"22830","Greater Shepparton","3666"
"22830","Greater Shepparton","3669"
"22830","Greater Shepparton","3725"
"22830","Greater Shepparton","3727"
"22910","Hepburn","3352"
"22910","Hepburn","3363"
"22910","Hepburn","3364"
"22910","Hepburn","3370"
"22910","Hepburn","3371"
"22910","Hepburn","3444"
"22910","Hepburn","3446"
"22910","Hepburn","3447"
"22910","Hepburn","3451"
"22910","Hepburn","3458"
"22910","Hepburn","3460"
"22910","Hepburn","3461"
"22910","Hepburn","3462"
"22980","Hindmarsh","3393"
"22980","Hindmarsh","3395"
"22980","Hindmarsh","3401"
"22980","Hindmarsh","3409"
"22980","Hindmarsh","3412"
"22980","Hindmarsh","3413"
"22980","Hindmarsh","3414"
"22980","Hindmarsh","3415"
"22980","Hindmarsh","3418"
"22980","Hindmarsh","3419"
"22980","Hindmarsh","3420"
"22980","Hindmarsh","3423"
"22980","Hindmarsh","3424"
"22980","Hindmarsh","3490"
"22980","Hindmarsh","3491"
"23110","Hobsons Bay","3003"
"23110","Hobsons Bay","3012"
"23110","Hobsons Bay","3013"
"23110","Hobsons Bay","3015"
"23110","Hobsons Bay","3016"
"23110","Hobsons Bay","3018"
"23110","Hobsons Bay","3025"
"23110","Hobsons Bay","3026"
"23110","Hobsons Bay","3028"
"23110","Hobsons Bay","3030"
"23110","Hobsons Bay","3207"
"23190","Horsham","3317"
"23190","Horsham","3385"
"23190","Horsham","3390"
"23190","Horsham","3400"
"23190","Horsham","3401"
"23190","Horsham","3407"
"23190","Horsham","3409"
"23190","Horsham","3414"
"23190","Horsham","3418"
"23270","Hume","3036"
"23270","Hume","3037"
"23270","Hume","3042"
"23270","Hume","3043"
"23270","Hume","3045"
"23270","Hume","3046"
"23270","Hume","3047"
"23270","Hume","3048"
"23270","Hume","3049"
"23270","Hume","3059"
"23270","Hume","3060"
"23270","Hume","3061"
"23270","Hume","3062"
"23270","Hume","3063"
"23270","Hume","3064"
"23270","Hume","3073"
"23270","Hume","3074"
"23270","Hume","3076"
"23270","Hume","3427"
"23270","Hume","3428"
"23270","Hume","3429"
"23270","Hume","3430"
"23270","Hume","3431"
"23270","Hume","3437"
"23270","Hume","3750"
"23270","Hume","3753"
"23350","Indigo","2640"
"23350","Indigo","2643"
"23350","Indigo","2646"
"23350","Indigo","3678"
"23350","Indigo","3682"
"23350","Indigo","3683"
"23350","Indigo","3685"
"23350","Indigo","3687"
"23350","Indigo","3688"
"23350","Indigo","3690"
"23350","Indigo","3691"
"23350","Indigo","3695"
"23350","Indigo","3700"
"23350","Indigo","3701"
"23350","Indigo","3730"
"23350","Indigo","3737"
"23350","Indigo","3746"
"23350","Indigo","3747"
"23350","Indigo","3749"
"23430","Kingston (Vic.)","3165"
"23430","Kingston (Vic.)","3167"
"23430","Kingston (Vic.)","3168"
"23430","Kingston (Vic.)","3169"
"23430","Kingston (Vic.)","3171"
"23430","Kingston (Vic.)","3172"
"23430","Kingston (Vic.)","3173"
"23430","Kingston (Vic.)","3175"
"23430","Kingston (Vic.)","3187"
"23430","Kingston (Vic.)","3188"
"23430","Kingston (Vic.)","3189"
"23430","Kingston (Vic.)","3190"
"23430","Kingston (Vic.)","3192"
"23430","Kingston (Vic.)","3193"
"23430","Kingston (Vic.)","3194"
"23430","Kingston (Vic.)","3195"
"23430","Kingston (Vic.)","3196"
"23430","Kingston (Vic.)","3197"
"23430","Kingston (Vic.)","3198"
"23430","Kingston (Vic.)","3201"
"23430","Kingston (Vic.)","3202"
"23430","Kingston (Vic.)","3204"
"23670","Knox","3133"
"23670","Knox","3134"
"23670","Knox","3135"
"23670","Knox","3137"
"23670","Knox","3150"
"23670","Knox","3152"
"23670","Knox","3153"
"23670","Knox","3154"
"23670","Knox","3155"
"23670","Knox","3156"
"23670","Knox","3158"
"23670","Knox","3170"
"23670","Knox","3175"
"23670","Knox","3178"
"23670","Knox","3179"
"23670","Knox","3180"
"23670","Knox","3765"
"23670","Knox","3767"
"23670","Knox","3785"
"23670","Knox","3787"
"23670","Knox","3802"
"23670","Knox","3804"
"23810","Latrobe (Vic.)","3824"
"23810","Latrobe (Vic.)","3825"
"23810","Latrobe (Vic.)","3835"
"23810","Latrobe (Vic.)","3840"
"23810","Latrobe (Vic.)","3842"
"23810","Latrobe (Vic.)","3844"
"23810","Latrobe (Vic.)","3854"
"23810","Latrobe (Vic.)","3856"
"23810","Latrobe (Vic.)","3857"
"23810","Latrobe (Vic.)","3858"
"23810","Latrobe (Vic.)","3869"
"23810","Latrobe (Vic.)","3870"
"23810","Latrobe (Vic.)","3871"
"23810","Latrobe (Vic.)","3960"
"23810","Latrobe (Vic.)","3962"
"23810","Latrobe (Vic.)","3971"
"23940","Loddon","3463"
"23940","Loddon","3472"
"23940","Loddon","3475"
"23940","Loddon","3477"
"23940","Loddon","3478"
"23940","Loddon","3515"
"23940","Loddon","3516"
"23940","Loddon","3517"
"23940","Loddon","3518"
"23940","Loddon","3520"
"23940","Loddon","3525"
"23940","Loddon","3527"
"23940","Loddon","3537"
"23940","Loddon","3540"
"23940","Loddon","3551"
"23940","Loddon","3556"
"23940","Loddon","3564"
"23940","Loddon","3566"
"23940","Loddon","3567"
"23940","Loddon","3568"
"23940","Loddon","3570"
"23940","Loddon","3571"
"23940","Loddon","3572"
"23940","Loddon","3573"
"23940","Loddon","3575"
"23940","Loddon","3576"
"23940","Loddon","3579"
"24130","Macedon Ranges","3064"
"24130","Macedon Ranges","3337"
"24130","Macedon Ranges","3340"
"24130","Macedon Ranges","3427"
"24130","Macedon Ranges","3429"
"24130","Macedon Ranges","3430"
"24130","Macedon Ranges","3431"
"24130","Macedon Ranges","3432"
"24130","Macedon Ranges","3433"
"24130","Macedon Ranges","3434"
"24130","Macedon Ranges","3435"
"24130","Macedon Ranges","3437"
"24130","Macedon Ranges","3438"
"24130","Macedon Ranges","3440"
"24130","Macedon Ranges","3441"
"24130","Macedon Ranges","3442"
"24130","Macedon Ranges","3444"
"24130","Macedon Ranges","3446"
"24130","Macedon Ranges","3447"
"24130","Macedon Ranges","3458"
"24130","Macedon Ranges","3461"
"24130","Macedon Ranges","3522"
"24130","Macedon Ranges","3753"
"24130","Macedon Ranges","3756"
"24130","Macedon Ranges","3762"
"24130","Macedon Ranges","3764"
"24210","Manningham","3079"
"24210","Manningham","3084"
"24210","Manningham","3093"
"24210","Manningham","3095"
"24210","Manningham","3097"
"24210","Manningham","3104"
"24210","Manningham","3105"
"24210","Manningham","3106"
"24210","Manningham","3107"
"24210","Manningham","3108"
"24210","Manningham","3109"
"24210","Manningham","3111"
"24210","Manningham","3113"
"24210","Manningham","3114"
"24210","Manningham","3115"
"24210","Manningham","3116"
"24210","Manningham","3129"
"24210","Manningham","3130"
"24210","Manningham","3131"
"24210","Manningham","3132"
"24210","Manningham","3134"
"24210","Manningham","3136"
"24210","Manningham","3775"
"24250","Mansfield","3666"
"24250","Mansfield","3669"
"24250","Mansfield","3673"
"24250","Mansfield","3678"
"24250","Mansfield","3713"
"24250","Mansfield","3714"
"24250","Mansfield","3715"
"24250","Mansfield","3719"
"24250","Mansfield","3720"
"24250","Mansfield","3722"
"24250","Mansfield","3723"
"24250","Mansfield","3825"
"24250","Mansfield","3858"
"24330","Maribyrnong","3003"
"24330","Maribyrnong","3011"
"24330","Maribyrnong","3012"
"24330","Maribyrnong","3013"
"24330","Maribyrnong","3015"
"24330","Maribyrnong","3019"
"24330","Maribyrnong","3020"
"24330","Maribyrnong","3025"
"24330","Maribyrnong","3031"
"24330","Maribyrnong","3032"
"24330","Maribyrnong","3034"
"24330","Maribyrnong","3039"
"24330","Maribyrnong","3040"
"24330","Maribyrnong","3207"
"24410","Maroondah","3111"
"24410","Maroondah","3114"
"24410","Maroondah","3115"
"24410","Maroondah","3116"
"24410","Maroondah","3132"
"24410","Maroondah","3133"
"24410","Maroondah","3134"
"24410","Maroondah","3135"
"24410","Maroondah","3136"
"24410","Maroondah","3137"
"24410","Maroondah","3138"
"24410","Maroondah","3152"
"24410","Maroondah","3153"
"24410","Maroondah","3155"
"24600","Melbourne","3000"
"24600","Melbourne","3002"
"24600","Melbourne","3003"
"24600","Melbourne","3004"
"24600","Melbourne","3006"
"24600","Melbourne","3008"
"24600","Melbourne","3011"
"24600","Melbourne","3013"
"24600","Melbourne","3015"
"24600","Melbourne","3031"
"24600","Melbourne","3032"
"24600","Melbourne","3051"
"24600","Melbourne","3052"
"24600","Melbourne","3053"
"24600","Melbourne","3054"
"24600","Melbourne","3055"
"24600","Melbourne","3056"
"24600","Melbourne","3065"
"24600","Melbourne","3066"
"24600","Melbourne","3067"
"24600","Melbourne","3121"
"24600","Melbourne","3141"
"24600","Melbourne","3181"
"24600","Melbourne","3205"
"24600","Melbourne","3207"
"24650","Melton","3021"
"24650","Melton","3023"
"24650","Melton","3024"
"24650","Melton","3026"
"24650","Melton","3029"
"24650","Melton","3037"
"24650","Melton","3335"
"24650","Melton","3336"
"24650","Melton","3337"
"24650","Melton","3338"
"24650","Melton","3340"
"24650","Melton","3427"
"24650","Melton","3429"
"24650","Melton","3437"
"24780","Mildura","2648"
"24780","Mildura","2717"
"24780","Mildura","2737"
"24780","Mildura","2738"
"24780","Mildura","2739"
"24780","Mildura","3489"
"24780","Mildura","3490"
"24780","Mildura","3491"
"24780","Mildura","3494"
"24780","Mildura","3496"
"24780","Mildura","3498"
"24780","Mildura","3500"
"24780","Mildura","3501"
"24780","Mildura","3505"
"24780","Mildura","3506"
"24780","Mildura","3507"
"24780","Mildura","3509"
"24780","Mildura","3512"
"24780","Mildura","3533"
"24780","Mildura","3546"
"24780","Mildura","3549"
"24780","Mildura","5302"
"24780","Mildura","5304"
"24780","Mildura","5311"
"24780","Mildura","5340"
"24780","Mildura","5341"
"24850","Mitchell","3064"
"24850","Mitchell","3430"
"24850","Mitchell","3434"
